smiles,sa_score,m,sigma,epsilon_k,distance,is_associating,vapor_pressure_Pa,liquid_density_mol_m3,vp_ratio_to_ref,rho_ratio_to_ref,property_distance,H_Pa,phi_inf,P_sat_solvent_Pa,H_ratio,tanimoto_to_nearest_train,epsilon_k_tree_std,H_eps_plus,H_eps_minus,H_sensitivity_pct,H_kij_plus,H_kij_minus,H_kij_sensitivity_pct
FC(F)C(=CCl)C(F)F,4.238328007225557,3.902155500000001,3.3792755999999997,210.58277879999997,0.8063635570132096,False,17277.658889440485,8255.56757709605,1.063344539636938,0.7597985398730416,0.2484135103993709,43226.436709552814,2.1413588247466913,20186.45180340862,0.8364901519609812,0.375,,31238.64399065344,77030.60670922257,84.58904522301562,311083.7870513254,24925.711031467275,170.32737327523336
C=C(F)C[C@](F)(Cl)C(F)(F)F,4.132206957512446,3.874354000000001,3.6770386,206.1102588,0.8081209074443991,False,18638.633575910117,6388.159295277761,1.147105019612963,0.5879322117711702,0.4375382827720678,50316.77661537325,2.492601330109778,20186.45180340862,0.97369784143875,0.3333333333333333,,32920.34736657057,112933.4149312761,109.71683733644329,875646.2487665075,25154.111770420255,188.8303278407096
C=C(F)C[C@@](F)(Cl)C(F)(F)F,4.132206957512446,3.874354000000001,3.6770386,206.1102588,0.8081209074443991,False,18638.633575910117,6388.159295277761,1.147105019612963,0.5879322117711702,0.4375382827720678,50316.77661537325,2.492601330109778,20186.45180340862,0.97369784143875,0.3333333333333333,,32920.34736657057,112933.4149312761,109.71683733644329,875646.2487665075,25154.111770420255,188.8303278407096
C[C@H](Cl)/C=C/C(F)(F)F,3.9121478613616976,3.919996800000001,3.5499289000000003,210.74051859999997,0.8081312506248008,False,14218.898796246738,7095.272626333389,0.875094738898901,0.6530111626056826,0.3687852729258501,39090.658461791005,1.936479914473641,20186.45180340862,0.7564572360351896,0.3888888888888889,,29038.21343385357,67832.27126075787,80.0946912760978,278401.59926641657,23819.958676236027,168.4735148102758
C[C@@H](Cl)/C=C/C(F)(F)F,3.9121478613616976,3.919996800000001,3.5499289000000003,210.74051859999997,0.8081312506248008,False,14218.898796246738,7095.272626333389,0.875094738898901,0.6530111626056826,0.3687852729258501,39090.658461791005,1.936479914473641,20186.45180340862,0.7564572360351896,0.3888888888888889,,29038.21343385357,67832.27126075787,80.0946912760978,278401.59926641657,23819.958676236027,168.4735148102758
C[C@H](Cl)/C=C\C(F)(F)F,3.9121478613616976,3.919996800000001,3.5499289000000003,210.74051859999997,0.8081312506248008,False,14218.898796246738,7095.272626333389,0.875094738898901,0.6530111626056826,0.3687852729258501,39090.658461791005,1.936479914473641,20186.45180340862,0.7564572360351896,0.3888888888888889,,29038.21343385357,67832.27126075787,80.0946912760978,278401.59926641657,23819.958676236027,168.4735148102758
C[C@@H](Cl)/C=C\C(F)(F)F,3.9121478613616976,3.919996800000001,3.5499289000000003,210.74051859999997,0.8081312506248008,False,14218.898796246738,7095.272626333389,0.875094738898901,0.6530111626056826,0.3687852729258501,39090.658461791005,1.936479914473641,20186.45180340862,0.7564572360351896,0.3888888888888889,,29038.21343385357,67832.27126075787,80.0946912760978,278401.59926641657,23819.958676236027,168.4735148102758
C=C(CCCl)C(F)(F)F,3.3821447904423394,3.9801498,3.5304062000000016,216.7916218999999,0.8092955037028955,False,8690.94671040267,7201.035040080281,0.5348797998570487,0.6627449727632397,0.5745239368185515,30376.334983279216,1.5047882252466955,20186.45180340862,0.5878232628081864,0.42105263157894735,,25279.695920013815,42682.84790717413,51.21395111816962,107704.83735810785,22290.728570535615,131.4108034030289
FC/C(Cl)=C(\F)C(F)(F)F,3.7442097512908976,3.9920799999999983,3.348143599999999,219.3684049999999,0.8099124671842803,False,8411.67494965728,8459.25081524257,0.5176921644393303,0.7785444620031802,0.5307197033771017,29920.96214664988,1.482229885570951,20186.45180340862,0.5790111810751853,0.4,,25305.24705399428,40285.07935687568,45.6769561079631,88081.67026923694,22411.33638953655,118.86785574132254
FC/C(Cl)=C(/F)C(F)(F)F,3.7442097512908976,3.9920799999999983,3.348143599999999,219.3684049999999,0.8099124671842803,False,8411.67494965728,8459.25081524257,0.5176921644393303,0.7785444620031802,0.5307197033771017,29920.96214664988,1.482229885570951,20186.45180340862,0.5790111810751853,0.4,,25305.24705399428,40285.07935687568,45.6769561079631,88081.67026923694,22411.33638953655,118.86785574132254
F/C(Cl)=C(\F)CC(F)F,4.050089545687095,3.8994994999999992,3.4478167000000024,208.4694172,0.811082766165763,False,18617.279117418544,7744.035402448924,1.1457907705599393,0.7127198386492449,0.3221565456205673,46350.70240510722,2.2961292482951654,20186.45180340862,0.896948928704502,0.3333333333333333,,32257.046945644386,89308.57539524933,93.86128635877228,436343.63968653884,25245.217052515105,178.12320060682333
F/C(Cl)=C(/F)CC(F)F,4.050089545687095,3.8994994999999992,3.4478167000000024,208.4694172,0.811082766165763,False,18617.279117418544,7744.035402448924,1.1457907705599393,0.7127198386492449,0.3221565456205673,46350.70240510722,2.2961292482951654,20186.45180340862,0.896948928704502,0.3333333333333333,,32257.046945644386,89308.57539524933,93.86128635877228,436343.63968653884,25245.217052515105,178.12320060682333
C/C=C(\Cl)[C@H](F)C(F)F,4.419873735487572,3.986831499999999,3.5260161999999995,216.51241149999996,0.8126435976894344,False,8751.203262507346,7213.578844394296,0.5385882580496697,0.6638994378091905,0.5708453236338338,30441.674825569506,1.5080250418465924,20186.45180340862,0.5890876773370489,0.23529411764705882,,25308.407050694324,42858.59729136515,51.49174563284203,108447.10923597816,22304.93166419988,131.76418047278216
C/C=C(\Cl)[C@@H](F)C(F)F,4.419873735487572,3.986831499999999,3.5260161999999995,216.51241149999996,0.8126435976894344,False,8751.203262507346,7213.578844394296,0.5385882580496697,0.6638994378091905,0.5708453236338338,30441.674825569506,1.5080250418465924,20186.45180340862,0.5890876773370489,0.23529411764705882,,25308.407050694324,42858.59729136515,51.49174563284203,108447.10923597816,22304.93166419988,131.76418047278216
C/C=C(/Cl)[C@H](F)C(F)F,4.419873735487572,3.986831499999999,3.5260161999999995,216.51241149999996,0.8126435976894344,False,8751.203262507346,7213.578844394296,0.5385882580496697,0.6638994378091905,0.5708453236338338,30441.674825569506,1.5080250418465924,20186.45180340862,0.5890876773370489,0.23529411764705882,,25308.407050694324,42858.59729136515,51.49174563284203,108447.10923597816,22304.93166419988,131.76418047278216
C/C=C(/Cl)[C@@H](F)C(F)F,4.419873735487572,3.986831499999999,3.5260161999999995,216.51241149999996,0.8126435976894344,False,8751.203262507346,7213.578844394296,0.5385882580496697,0.6638994378091905,0.5708453236338338,30441.674825569506,1.5080250418465924,20186.45180340862,0.5890876773370489,0.23529411764705882,,25308.407050694324,42858.59729136515,51.49174563284203,108447.10923597816,22304.93166419988,131.76418047278216
C[C@H](Cl)/C=C(\F)C(F)(F)F,4.076997437594872,3.9531188999999993,3.6010793999999993,212.3990745,0.8132953124356893,False,11458.721774520893,6769.553424540003,0.7052210781636895,0.6230336993216524,0.4785375686464919,34705.31325787572,1.719237912430727,20186.45180340862,0.6715948611724986,0.43478260869565216,,27071.984506564087,55405.22374875821,68.70562144752459,192470.23214722925,22976.6001688581,157.3414936356111
C[C@@H](Cl)/C=C(\F)C(F)(F)F,4.076997437594872,3.9531188999999993,3.6010793999999993,212.3990745,0.8132953124356893,False,11458.721774520893,6769.553424540003,0.7052210781636895,0.6230336993216524,0.4785375686464919,34705.31325787572,1.719237912430727,20186.45180340862,0.6715948611724986,0.43478260869565216,,27071.984506564087,55405.22374875821,68.70562144752459,192470.23214722925,22976.6001688581,157.3414936356111
C[C@H](Cl)/C=C(/F)C(F)(F)F,4.076997437594872,3.9531188999999993,3.6010793999999993,212.3990745,0.8132953124356893,False,11458.721774520893,6769.553424540003,0.7052210781636895,0.6230336993216524,0.4785375686464919,34705.31325787572,1.719237912430727,20186.45180340862,0.6715948611724986,0.43478260869565216,,27071.984506564087,55405.22374875821,68.70562144752459,192470.23214722925,22976.6001688581,157.3414936356111
C[C@@H](Cl)/C=C(/F)C(F)(F)F,4.076997437594872,3.9531188999999993,3.6010793999999993,212.3990745,0.8132953124356893,False,11458.721774520893,6769.553424540003,0.7052210781636895,0.6230336993216524,0.4785375686464919,34705.31325787572,1.719237912430727,20186.45180340862,0.6715948611724986,0.43478260869565216,,27071.984506564087,55405.22374875821,68.70562144752459,192470.23214722925,22976.6001688581,157.3414936356111
C/C(F)=C\C(F)(F)[C@H](F)Cl,4.432693591441026,3.9272345,3.5674612999999984,209.8950972,0.8133217945099199,False,14539.960217077689,6968.0652907526555,0.8948542972345108,0.6413036758783582,0.3737896089358644,39805.192871981744,1.9718766457639856,20186.45180340862,0.7702844455592563,0.4782608695652174,,29263.986270801983,70657.08928716788,82.85159619273999,306913.83434091875,23889.938366292274,171.11285863424916
C/C(F)=C\C(F)(F)[C@@H](F)Cl,4.432693591441026,3.9272345,3.5674612999999984,209.8950972,0.8133217945099199,False,14539.960217077689,6968.0652907526555,0.8948542972345108,0.6413036758783582,0.3737896089358644,39805.192871981744,1.9718766457639856,20186.45180340862,0.7702844455592563,0.4782608695652174,,29263.986270801983,70657.08928716788,82.85159619273999,306913.83434091875,23889.938366292274,171.11285863424916
C/C(F)=C/C(F)(F)[C@H](F)Cl,4.432693591441026,3.9272345,3.5674612999999984,209.8950972,0.8133217945099199,False,14539.960217077689,6968.0652907526555,0.8948542972345108,0.6413036758783582,0.3737896089358644,39805.192871981744,1.9718766457639856,20186.45180340862,0.7702844455592563,0.4782608695652174,,29263.986270801983,70657.08928716788,82.85159619273999,306913.83434091875,23889.938366292274,171.11285863424916
C/C(F)=C/C(F)(F)[C@@H](F)Cl,4.432693591441026,3.9272345,3.5674612999999984,209.8950972,0.8133217945099199,False,14539.960217077689,6968.0652907526555,0.8948542972345108,0.6413036758783582,0.3737896089358644,39805.192871981744,1.9718766457639856,20186.45180340862,0.7702844455592563,0.4782608695652174,,29263.986270801983,70657.08928716788,82.85159619273999,306913.83434091875,23889.938366292274,171.11285863424916
